,id,type,link
479,480,1,publication/378926397_Gender_diversity_education_diversity_and_big_data_analytics_investments_-_A_test_of_moderation?_sg=FX65tRzu0Ca649Mc-zWlyEXCfKZew3fw8pQ26I4z63d9sovWOIPs6U4KvJWEnqNmeaoBUacsl5wZdTo
480,481,2,profile/Ching-Seng-Yap
481,482,1,publication/377220394_Editorial_Artificial_intelligence_and_big_data_in_the_built_environment?_sg=8mhFE0DA8Ps7FyFatugiIdHdn1RdaOfJyIcAJfBDn2bwUv5UdUsnNy_gHe8CSwALa-zfjtpu2rrOE04
482,483,2,profile/John-Kaiser-Calautit
483,484,1,publication/379677840_Big_Data_on_Exploring_Influencing_Factors_of_the_Reading_Achievement_between_China_and_Finland?_sg=8bic3bgvIRl117MSaJ9xzYGksjaiP74oX8p19224pPuvkOt8VG-4ooa0kNUNJnagVRCsKOm98p6zuk0
484,485,1,publication/379082591_Retail_Transformation_through_Big_Data_in_Inventory_Control_and_Consumer_Analytics?_sg=u4qroGZUS2VVbV-3b6BhrrSo4DtLbiITzTYd7Skfk2hhrKZDEAUcAaTGT-6UTNeOq5u8mqdVXLtUXMc
485,486,1,publication/376404158_VALIDATION_OF_DATA_FOR_USE_IN_CIVIL_INFRASTRUCTURE_BIG_DATA_APPLICATIONS?_sg=xRLk-cuINW50bjEWdbMx0BfWvBUsuxCoh8fmNg_9AiSiBe4gpylv3Gn2DkatZdYWIwN3GAOHEXIcLe0
486,487,1,publication/378726814_Revolutionizing_Mobility_Big_Data_Applications_in_Transport_Planning?_sg=66clVI6Fl7rxINcmGpQrBiHltEvEZMq7s8GQH2OqQSU2vFJhJznp5HFRSr4nQPu7ODthLkOQmGiHqH0
487,488,2,profile/Antonella-Falanga-2
488,489,2,profile/Armando-Carteni
489,490,1,publication/378102277_Recent_Trends_in_Big_Data_Challenges_and_Opportunities?_sg=LHvwvoal2X9ntM0Po1aJRmMRsGN0H9CQ1EmIMtJx3_g6RHpPsM89KXtR3Y359LOldFgHo5ixR6GbtUo
490,491,2,profile/Kannadhasan-Suriyan
491,492,2,profile/Kanagaraj-Venusamy-2
492,493,2,profile/Nagarajan-Ramalingam
493,494,1,publication/378060638_Official_statistics_and_big_data_in_Latin_America_Data_enclosures_and_counter-movements?_sg=d5n_bswoik1GnyLtyatf1FcJk5nxcKicXdUIqEXks2b9VneSmx5P1TwK4RZS01yLhakUbeXTxYSmpv4
494,495,2,profile/Oscar-Dalva-2
495,496,2,profile/Edemilson-Parana
496,497,1,publication/380434469_The_Influence_of_Business_Analytics_and_Big_Data_on_Predictive_Maintenance_and_Asset_Management?_sg=SAReu5iNiP_Toe0xV5zKDzb2kvIdi67BVcH-W1WB-gLs2DMKNQe__Rm5GC154mB_p8OryGi20tOVNKQ
497,498,2,profile/Loso-Judijanto
498,499,1,publication/380651400_BIG_DATA_Y_SU_INFLUENCIA_EN_LA_PERSONALIZACION_DE_ESTRATEGIAS_DE_MARKETING?_sg=GYu5phgSEsFVhPhPSCfk_N597bfYcR0i9IaxRCBN4mq48PexYsQh2PBVQ5hZ1zGOZHoZyeFAQf-jGHM
499,500,1,publication/381448308_Welcome_to_the_Metaverse_Hacking_Affect_in_Immersive_Documentary_to_Increase_Critical_Big_Data_Literacy?_sg=xpPZUpfCTVo0tOReFaI9Op7oWKOy2qnO61KHblOg4TO1uV8Ts0z1elL11X9lH-_Mrz8kLX9wFOI8tH0
500,501,1,publication/378749066_Japanese_Big_Data_Protection_as_a_Part_of_a_Different_AI_Strategy?_sg=2XvvwDBfHQk1oAXUfE9dTaEXY4hfhFOAeKybSQcA79UJ3lKard6q0dfFc6XisiVnfBBd1w6ALdTO674
501,502,1,publication/379269990_Big_data_innovation_and_implementation_in_projects_teams_towards_a_SEM_approach_to_conflict_prevention?_sg=rW6M0VEQ8xgWKqyx0SrUwOVCh1QtBEaatX_KnrW8IIJywajR3el45BgUjhuQDcyUK_EODlUygiGay3c
502,503,1,publication/380050261_Effects_of_Big_Data_Capacity_on_Sustainable_Manufacturing_and_Circular_Economy_in_Brazilian_Industries?_sg=D7SFEbNTHKm4LiOevJ5X9lqSlqP6G3PeavaViARF4A1KtZ3AfGMfKS37ePPsZQFL3KalZZubs-4IaWo
503,504,2,profile/Luciana-Klein
504,505,1,publication/379674976_Keyword_Analysis_of_College_Counsellor_Talking_Based_on_Big_Data_Technology?_sg=-Y2WtJwH1mJUfMF92U01hTE2c4NpGLBqeq-Qri9UqALqLbnIkYzCGeq_GNhbnkvqCRU3YGjS2BIn1Yc
505,506,1,publication/369372691_Big_Data_Management_for_Machine_Learning_from_Big_Data?_sg=qQh3D6aco1oBBYYhQgsJW5RtKVITICq1RWVt_EMysVdtz04y6OdumC-xCFDWbEuL5HxOZ3zZAfHF2lc
506,507,2,profile/Carson-Leung
507,508,2,profile/Connor-Hryhoruk
508,509,2,profile/Alfredo-Cuzzocrea-2
509,510,1,publication/373630858_Role_of_Cloud_Computing_for_Big_Data?_sg=NFvfYt8A_tYxoOQ63Np4qcS21aHU4UqcRq6KPMPw_oQHTmxX5JL5SOKGAgfOFgiVFN1UarDEoIcA8fU
510,511,2,profile/Farhan-Aslam-10
511,512,1,publication/378883078_Big_Data_Analysis_for_Sustainable_Land_Management_on_Geospatial_Cloud_Framework?_sg=ppkhzpARomkaXgkJW_jr7eIoibT4oS5QE5GPGyj0ek58LCPj24lpnQvxd86zh78N8PRENkmLoGyXKjw
512,513,2,profile/Gouri-Bhunia
513,514,2,profile/Pravat-Shit
514,515,1,publication/377367832_How_does_China%27s_big_data_policy_affect_the_digital_economy_of_cities_Evidence_from_national_big_data_comprehensive_pilot_zones?_sg=tKlWnW1GV8CRMyTQo7Uo3G5pUyU2olDgs_w881Whl2TacTWXxDe5vlGCcI6HaHiI-2zn8LBrF7ectMg
515,516,2,profile/Xinyun-Hu-10
516,517,2,profile/Pengfei-Guo-23
517,518,2,profile/Mingming-Li-21
518,519,1,publication/377221805_Challenges_in_big_data_adoption_for_Malaysian_organizations_a_review?_sg=7TxV_7dNUT0unijQDKOUcy4EM6e1088JpZI4tXYWkWrPV9-tgEX2mJMu1PP1E8_fQlbm0lc1gGHSxUs
519,520,2,profile/Lee-Qi-Zian-2
520,521,2,profile/Nur-Zareen-Zulkarnain
521,522,2,profile/Yogan-Jaya-Kumar
522,523,1,publication/378253149_Data_Mining_for_Literary_Trends_A_Big_Data_Approach?_sg=bDUJe7aU17m554mA2jTWP3XeUj_5gQx0cVDhQnQyhvkbhYHktwoyo1uSawi_3ojE9RZ1C2pmqQi0y4o
523,524,1,publication/380155191_The_Way_Forward_for_Online_Public_Opinion_Governance_in_the_Age_of_Big_Data?_sg=2Pze4hexGvXlqAO6TVOrREmEtQRqE3ZkO7dEb5IXCKhX_MT0TroHSJH0oTQZ3R4JxT2_UYvr6ZMetPA
524,525,1,publication/379499749_BIG_DATA_ANALYSIS_IN_HUMAN_RESOURCES_DECISION_MAKING_OPTIMIZING_WORKFORCE_MANAGEMENT?_sg=A8IfAevkFVkiwA8Po8BdHXGOFRLfYapv6a6huxxJTtSVyQYgxV5ksJdyl0CfPDBMJLAN7C1XbwVJ1SM
525,526,1,publication/372053300_Big_data_and_data_analytics_in_5G_mobile_networks?_sg=GPvGyUSBi2bbFnzmHFE-vhZbcL62fPS0mw6E48HO4Sh6zhAdvAzXiGXhasDktOuH-jpE2QQC7CODoRo
526,527,2,profile/Panagiotis-Leliopoulos
527,528,2,profile/Athanasios-Drigas
528,529,1,publication/378264105_Challenges_and_Opportunities_of_Big_Data_Analytics_for_Maritime_and_Shipping_Industry?_sg=2TXkmZe5DwrazdvAsuxHeRgcgEVjSAJNv9QRlXxf7mrsH735X6lsr3FNToMBt1d9pApm6l6h49kCx-4
529,530,2,profile/Bv-Rao-2
530,531,2,profile/Bhasutkar-Mahesh-2
531,532,1,publication/377964738_Big_Data_and_Audit_Quality_Theoretical_Study?_sg=cUDHRj3KXh0ejU_ro3UvAHlabkr9bbAnXeRlqwnJlJt5zAyWPnFkbPZoYYQZ_cNhBbelNhigBwx0NzY
532,533,2,profile/Yusoff-Wan-Sallha
533,534,2,profile/Ummi-Naiemah-Saraih
534,535,1,publication/378937334_A_study_on_big_data_analytics_and_innovation_From_technological_and_business_cycle_perspectives?_sg=iPEleQGtweWz89WXoPwltJjzjj6dncR0xmMlSpFBkgqPbOAuuUVy-moAlvRyb4YCjimFKCstgivPwnc
535,536,1,publication/380523317_Implementation_of_Big_Data_Analytics_and_its_Challenges_in_Digital_Transformation_Era_A_Literature_Review?_sg=-kDzVcByFLwvP3zJ3OSkGqqukUKGAwIoKw94L406orpBUy_BWN01Xeh_v7FSkaz4iYrdR8edKAcfk-I
536,537,2,profile/Firsty_Larastiyana_Susanto
537,538,1,publication/376166836_Big_Data_in_the_Education?_sg=4mBzMV36O68PEsnIKl5xfGswnyCBWvYjG3kmEgdZwmI6rsZIagb93uCX_sD2SrigUgi0YTPdfmzVuMc
538,539,1,publication/378204632_Scalable_Data_Analysis_and_Query_Processing_in_Big_Data?_sg=yPLNnsxVyY0uywIEtRLVjBK0Zztgwok47c0ZuvI5_zFPbXmMI1BnukzSnKiCCnimvPce6GajPj6jio0
539,540,2,profile/R-Prabodha-Lenora
540,541,2,profile/W-Sanduni-Shashipraba-Perera
541,542,1,publication/380036772_Big_Data_From_TriNetx_on_the_Association_of_Retinal_Vascular_Occlusion_and_COVID-19_Vaccinations?_sg=nEdFvZb0s-Bc_mMGscEGh6QCUarPDOVcveFU6JBbtRPPmG31_JsUJgBK1okxgHgD8VxLMejSTR9YZKg
542,543,2,profile/Sunny-Au
543,544,1,publication/377162897_Future_Expectations_About_Big_Data_Analytics?_sg=xRG53PsJLW8-WsKBhiNOwNlu35M40E38uRZiLnRUsHB29-sC72GUrfa9otuBxHJ5O35nsun67w2oqbk
544,545,1,publication/379532760_Overview_of_Online_Learning_Behavior_Analysis_in_the_Context_of_Big_Data?_sg=wypnj7sPQHyLoAZAYgHI803rXkFUrLNszViQ2raDh-sALE6EABPsK6GSVAdA6gwCCs6ekqoZf8dG2Ss
545,546,1,publication/376888023_Application_of_Big_Data_Analysis_in_Sales_Forecasting?_sg=zH0nq6Q9WwNJ9GdgMsLP7xOInFLU-2sLDBZ-QCWYR78ExXAdiTmNCnHpwNQfCSnAFkn4bXc_eV52JCA
546,547,1,publication/375551911_The_Digital_Transformation_of_the_Banking_Industry_in_the_Era_of_Big_Data?_sg=NLwoRfdmOUbtZpKm5cibA1CC37t2VCLQKoCQfDD7x6QYW-kWB_FfKlcacqJuw-_raGgiH9WKNGIPvhI
547,548,1,publication/379927068_Pervasive_Computing_for_New_Design_in_Big_Data_Analytics_Software_Development_Requirements_Engineering_Perspective?_sg=pydM_OLgGXYajPhym9rvpVlpYLVMeVdozQjlv5thfQEdqfIFvuB2-4zje8HHolEs0PIIQi_6U0HcDeE
548,549,2,profile/Belachew-Regane-2
549,550,1,publication/378063210_Big_Data_and_Sustainable_Applications_for_Healthy_and_Safe_Coastal_Cities?_sg=ogsz6bgXlFkbhqmLkMNS0mwrQfcBd4MIyXPtuWtpN-32YpWkXeBTtj3psJOHyNZVjB6KLywtGLcJ034
550,551,2,profile/Nasos-Grigoropoulos
551,552,1,publication/379813988_Multidimensional_scaling_for_big_data?_sg=Cy6-W2jfQIMkfBVE86KDlef8063IYz3iSibabjjaWBcioG0N1OfjW_MtjC_Wp8T0oPmlqfs4GRkQivM
552,553,2,profile/Pedro-Delicado
553,554,2,profile/Cristian-Pachon-Garcia
554,555,1,publication/379645801_Analyzing_the_effectiveness_of_using_big_data_to_make_economic_decisions?_sg=EX5NtAP0jQ9K9mZ_O4hsCC95WdRL70A-aWbdj2L397WUrdmnAyigBCHs2GG5dO8sUt7TDOz15YT1Ftk
555,556,1,publication/381199239_Integrating_OLAP_with_NoSQL_Databases_in_Big_Data_Environments_Systematic_Mapping?_sg=sWe-q8L1JpWxiElZ7wlWZsT711vrl9vFBhAKOSEoMeCQ6FqD0mI9OG1YjlPb8_nXt4MBhNqur8PWmp8
556,557,1,publication/379266312_Anesthesia_decision_analysis_using_a_cloud-based_big_data_platform?_sg=YNJdxAn_hp0svJCptq9FDXJcbZH0uWPq5Tx5xY7ddlOPS8WZm6HS1uctpINP9fqplgjAarqhU4LgkHs
557,558,1,publication/379414020_Big_Data_Analytics_for_Improved_Weather_Forecasting_and_Disaster_Management?_sg=bTTGnMGNsbDx7wkwtflFKG8Cvw0X100gpTqDmLr_MtZau_ort0HzQ3IQx7SEigvoim12dutoEJnVWHE
558,559,1,publication/378357782_Big_Data_Applications_for_Smart_Cities?_sg=dxt3xmucFB80w0velWwUdRGGyXZWteg5MSA8bsNpW049afYyE5tuJKjIqEMM9zxMYjfAUKY9AzQbTRM
559,560,1,publication/381087590_Interoperability_and_Portability_in_Big_Data_Analysis_Based_Cloud-Fog-Edge-Dew_Computing?_sg=bAl_dfp7vuZxJ5LQpnyaHeWsFZx8uHDqPtQ-y_YGsYNlRvY5unM63RiKVLjlHEh1S4-N5n0IoqOyZME
560,561,1,publication/379971577_The_Use_of_Big_Data_Analytics_for_Metro_Operations_Control?_sg=_2ARmD1AhFtMw1Hw-5yn_p93q-VhsqNIZnpyS8sGJmJZ8EsuFyGrRH8tckqwg9Nlwr1JP8EPYIxqy8Y
561,562,1,publication/377929450_Data_sharing_and_big_data_in_health_professions_education_Ottawa_consensus_statement_and_recommendations_for_scholarship?_sg=B8Tr_Rovx4fPKBpcdhjiIZ1Nmi_OkZKnTKQdVhvWasanzQvC_4mj2l-i9frcbwIWQ8Z8erUeQ7wIhlI
562,563,1,publication/374984784_Big_Data_as_a_Source_of_Innovation_for_Disease_Diagnosis?_sg=jmD1namGvxS9ZQ7LnXXiF3LNvpswl8KD1oEoZ2AlfPcZ0Sp09iLJ8dK24Fhb7Fuh6u4W07TRhEtzz3I
563,564,1,publication/380749954_New_Framework_Modeling_for_Big_Data_Analysis_of_the_Future?_sg=SdWutmChUCSSc9YiQPC0x6mKOL91J14jCq8G2zEMiHDanURVpGDODtNu1c1Hb73M4qkONJj38uyUyQg
564,565,2,profile/Megha-Walia-2
565,566,1,publication/381187214_Forecasting_transport_flows_using_big_data_and_machine_learning_technology?_sg=9uwL625Vq1RcMDph4Mv91Gbm1Nu-mciL14wZtE1hO0jbmfIzZWW-aOg_uP3Yrc-P156i9FZHVABPSew
566,567,1,publication/381112409_A_base_da_piramide_de_dados_Big_Data_e_o_Sul_Global?_sg=N-JzehsSBOiMj_rYW9FMYaEds3eNIpS_Wx6fzv8ksOzReJshK5N4-edWFKMp4LDD1YHHtj8JheLg_5I
567,568,1,publication/379106468_Convergence_of_Data_Analytics_Big_Data_and_Machine_Learning_Applications_Challenges_and_Future_Direction?_sg=fhyWERawOcmYnC25lZ2JFq8j6PyVS_tPoS26IRzSphcXlAGVdcIlFd2QCiaficNY-W4hpibsxvwV5GM
568,569,1,publication/377546400_The_Use_of_Big_Data_to_Improve_Disaster_Response_and_Preparedness_Efforts?_sg=-5YTLH4RYaHrnjYR12GGs6ptnaSFeH-MMrLT9zYnDa7lyr_dtXjcs28WHltZCpfRgBpDRbQw6FPzKlY
569,570,1,publication/378512674_Migrating_to_Big_Data_Contextual_Challenges_for_Data-driven_Success?_sg=58jnyrQ8KKfxuKFfBbautIKr66R7R3qGb9O3-a3EADJjuw_uxW4zujNfN4IhSjYOeLv57UWVkkGI3q0
570,571,1,publication/378532628_Enriching_Big_Data_Intrusion_Detection_and_Service_Through_Mapping_and_Parallel_Computation?_sg=Ml2at1QxhdApd7HfGNiedo0ge005GFok_NpTjeny-kGZAvTEt7b64qCIOTyc39g3dC6k32GpFQxzKVY
571,572,1,publication/381402726_A_Comprehensive_Analysis_of_Big_Data-driven_Strategies_for_Enhancing_Economic_Sustainability_in_the_Era_of_Green_Development?_sg=tlrXNbDXrJyvQgCuqNdwHuI9RVXZA5iwXzEkJIVUWKu4ZP52UnOCrghuqx-5ocJm0V0EOkzVUoMj3a4
572,573,1,publication/378348293_Effect_of_Big_Data_on_SMEs_Performance?_sg=-gpS_CI_rXqQ3iPg597y83lb_ljFD6lNCMT9EY5eaaGPs0jP5K6RqkZ1rURGBjLsKj4TcSFS340yoRY
573,574,1,publication/380829331_Transformation_Research_on_the_Teaching_Mode_of_Ideological_and_Political_Courses_in_Colleges_and_Universities_under_Big_Data_Environment?_sg=K0EwcwCK4QTV4vKa2BZCgp2jmOQtRT5rtwAjcrsOLFLjKvFqynld3OuOwjhftoHHcZ2Fme2A0uqtGYs
574,575,1,publication/377432954_BIG_DATA_ANALYTICS_A_REVIEW_OF_ITS_TRANSFORMATIVE_ROLE_IN_MODERN_BUSINESS_INTELLIGENCE?_sg=uFVfj4mSM4E_loHTiXaG2ISjwo9p74jRby5t-nUuVV94G4_ryrZ2ZTY2HYNKB2SBz4YfGtGTm9RDtfM
575,576,1,publication/378156532_Big_Data_and_the_disillusioned_employee_Inside_the_ethical_Internet_of_Things?_sg=sNb37M71IKsWKYX5eXsw4NKo0wbKd8-THEMNSNH3kiTbkHVm9WyW1UnS1pDInSsz6TDh-o-eog2NDn0
576,577,2,profile/Brandon-Randolph-Seng
577,578,1,publication/372609541_Big_Data_Analytic_Platforms?_sg=71E4oSHUw-EqYbc9UXwkkXq8lenE2os2wJ8rj5i14EjOvopqJ7T_NvmyZZCZyPa1aRHdlws9uITGupg
578,579,2,profile/Liping-Di
579,580,1,publication/381242883_Guest_Editorial_XAI_Based_Biomedical_Big_Data_Privacy_and_Security?_sg=xnbUmSf0p5k1EuQYxftCO7qjEemNOv-Ufb8hhVRpDr925Dmxy4sc1hfYIqYTM70xOC-3Gvi0uqbdtgo
580,581,2,profile/Khurram-Khan-10
581,582,1,publication/380447848_New_Approaches_to_IT_and_Management_with_Big_Data_Technology_A_Bibliometric_Analysis_in_Organizational_Marketing?_sg=3YlrdAfqXuQxuRXrgGE6Rl86EzIxGKcoIyT1npJem1MHxivPm-cJjcNv3G3Idj0qB31D5MWuh4t0jr0
582,583,1,publication/379220751_Exploring_the_landscape_of_big_data_applications_in_librarianship_a_bibliometric_analysis_of_research_trends_and_patterns?_sg=M-Lha7irdnzlwuY4Vhu8Ft1J3UU5RPgMa3bVGOyY_Mg-PuWXObjOL_sUS35vrxMLAlrGpaKlNrYZVvg
583,584,2,profile/Md-Nurul-Islam-2
584,585,2,profile/Murtaza-Ashiq
585,586,2,profile/Shakil-Ahmad-Phd
586,587,1,publication/377170593_Big_Data_Analytics_Lifecycle?_sg=-3MaBn2zQSlpQg8uQ7mMraCcnZJ3NemF-mTKLwouFTiLcw67-JLDT8_kJbsCJa1Z9G0IaIkeKxo4XhM
587,588,1,publication/381114974_Impact_of_Big_Data_and_Knowledge_Management_on_Customer_Interactions_and_Consumption_Patterns_Applied_Science_Research_Perspective?_sg=pB7KW6qUuTpuGz0qp_1Nn8SDxPS3Rf3ZLhview0b549Y7wunUNgRJU14UoWEjm7BoBHPhQRxlskD5gI
588,589,1,publication/376207597_Java_Application_Development_in_the_Era_of_Big_Data?_sg=UfvP1e5DGal2Oczt8cqv_cSPC6CIkaqdpb20Qba6JNqvCYeFxHXNkCEW20KUenR2TxdNYoZkUNxzYDE
589,590,2,profile/Richard-Hurry
590,591,1,publication/375878260_Big_Data_in_Health_Care_An_Interprofessional_Course?_sg=ozfltvJvnfDFm25yQbum4Re4So1-oLmUNLJPlduNe-hHLup_-BO0EOUT2VtL6LmjfIBSnmXYABQt26I
591,592,1,publication/378432623_Smart_Big_Data_Collection_for_Intelligent_Supply_Chain_Improvement?_sg=LxkTgnMtYlQfIFOB-jpzJX1RExvOIMZgkzSZDV9Lshs0szd8jFcY4dZwydnGBvpH9-S6ALOZjeByM88
592,593,1,publication/377046819_Big_Data_Techniques_Utilization_in_Intelligent_Transportation_System_Environment?_sg=2Uav2KrAiAP0wLHtmClUulPdBNk2cuRs24Q_vSOi8gXRaAisQdOAInnT9vLIHh3fH9Cm4TQ_YEOyras
593,594,2,profile/Sumit-Sharma-28
594,595,1,publication/381000897_A_review_of_strategic_decision-making_in_marketing_through_big_data_and_analytics?_sg=zHfLLikEaleBOwOVzPH_cDW4dQve4PmI3ytBd7W8Gjvxfqt92-Ih9wT0xXhsFiVOYS9k0ORaMZRmKxc
595,596,1,publication/368749857_Big_data?_sg=wuvEIzGlrz-7tRHY6neFg79tLHnnsVv7g5sbadrF3fnfbgDS3mMynwhMB4U6dazr9ZN1Zs6qvV3XEkI
596,597,2,profile/Francisco-Rowe
597,598,1,publication/380881562_Unravelling_the_potential_of_Big_Data-driven_decision-making_in_sustainable_water_irrigation_An_AI_perspective?_sg=r07PQAhtFm7RKIjjNN8A0lX2QpEzCtIJ5TRjigx3PkDgrCoR5iOGu71Tg5vwAWShRBFLDaEYylNPae4
598,599,1,publication/375784934_Big_data_in_insurance_contracts_-_a_tool_for_good_or_bad?_sg=cnPRe5TI-8QsjTUxIkNYch0O4Ps0lQNN_LCLwOgQhjb4jzu_b5uhrTQ7as7h9QLKl3IK3goNM20jrNI
599,600,1,publication/376522041_Using_Big_Data_to_enhance_data_envelopment_analysis_of_retail_store_productivity?_sg=-WlyAyuRAN0FbJTYPjNKkDfmGF-04zG08twhoE0Lx89R3Ewqhy_45wh1bG7yL7fdBSpeAYNqD4T0To0
600,601,2,profile/Nicola-Castellano
601,602,2,profile/Roberto-Del-Gobbo
602,603,2,profile/Lorenzo-Leto
603,604,1,publication/378507677_Big_data_in_the_business_environment_an_analysis_of_its_contributions_to_Competitiveness_A_Literature_Review?_sg=VMlSHbIi7wIUfO0aMWCIlEyn1UZJdr90UrNnjxR9tRjkt-1wfvLlOSWamELciezqmfQ6c0i2awLR5hs
604,605,1,publication/376207853_Data-Driven_Financial_Services_A_Big_Data_Approach?_sg=Uvj-zbAXFDSqpZRS99bry30QEcniPqmdycrYwAo7A_88IUovK94_MnAP45Gez_robB28Y77e5XgliFs
605,606,1,publication/379091856_Real-World_Applications_of_Data_Analytics_Big_Data_and_Machine_Learning?_sg=C3T4Nz1EZbyqXXkXrRI1BFqjfj60n0dDggUbe61h6gEJYosuLhpBnYqcfNaUWM8fF_ssBTQzvomBt3Y
606,607,1,publication/380370203_ICSC_The_Italian_National_Research_Centre_on_HPC_Big_Data_and_Quantum_computing?_sg=o9I-_67TxEk4LS8NKg190AMVJAyc13xQKuvx5qVJwizvjZNxnJMK5DmUXs93pjf6SXDhH6Hc2n_OzaM
607,608,1,publication/380931144_Empowering_Sustainable_Finance_The_Convergence_of_AI_Blockchain_and_Big_Data_Analytics?_sg=sFRmLcLcBz6oMrSayNtKmIeRRj-6Idg8hUgde9g2KExKPnd4FpSNzMQ70ReXm3IQLNHiWDBWiHRvF5s
608,609,1,publication/376543311_Attacking_Big_Data_Strategic_Competition_the_Race_for_AI_and_the_International_Law_of_Cyber_Sabotage?_sg=Ape1eoYHg2rxF53UjXMza8euuMmlgAazNKKLBP2MMWEulruShbiwoM49ul3jwaVuxZENDXc-p5N0dDE
609,610,1,publication/376085170_EMPOWERING_EDUCATION_UNLEASHING_THE_POTENTIAL_OF_BIG_DATA_ANALYTICS?_sg=BQO0uwOAr0a6zs3nRDJL5M0OiJDTkePe61rY9H2qq3_ZjkW4YYCqb6nOOBc4gst7VtSch4EqQaMwJAc
610,611,2,profile/Rusen-Meylani
611,612,1,publication/377250529_A_Review_on_Big_Data_Analytics_and_Its_Tools?_sg=7keFj58tahZXowkpS94gGYOglavbDgRXvibxug8NE49zqvKYAxDqY0haS9PsnTqbOVs7Zfgb5qsYJ_U
612,613,1,publication/377736550_Competitive_Data_Use_Analysis_and_Big_Data_Applications_in_Online_Advertising?_sg=yRmrfVesln-7Gw3wWEXk6DCbtHjGVOcqrHuvsV8rfSTYOhu18w7Vsw12V6WlaF_M6e2ojb8P4Pdiv5w
613,614,1,publication/381174552_Big_Data_Cloud_Computing_and_Blockchain_Technology?_sg=rSV8MrVWRGFYkmny6tt9lpZ9afpyeG_cZRNu71NGuFuh6YeYlylVGhbKuGHXL2PwGWQxrweTDe6FAy8
614,615,1,publication/381042827_Big_data_analytics_for_image_processing_and_computer_vision_technologies_in_sports_health_management?_sg=6yTXZvs9xRGz-A1090GXZy9cDfgczgWbOY70eUfF8O7up5jAYqWjqcx7hjZNepSVBhejFOuiLK6073k
615,616,1,publication/379113680_National_culture_learning_platform_based_on_big_data_mining?_sg=ySD0s2VccD_88jvDpjz82GKbHBFIN1WBSAnNl1Tj2ZpficdCEgtNQhdU47XhlZd45jgYDLJXFxXW_60
616,617,1,publication/379854752_Big_Data_Access_Control_Mechanism_Based_on_Two-Layer_Permission_Decision_Structure?_sg=SjbVBe3pIY2mKS7Bu_IqnCPgWN0t_huat67T3OISDIw-OmtTGOboDPbnUDCIezi2E7ttfhzN7fg__SE
617,618,1,publication/373227151_Big_Data_for_Beginners?_sg=LsptMUIJXzFpEFBBIkqADownkAQhjUObhkjctWw6US07ILVdNgICkc-c8QPSdYgaEpxakdx3D1WYM1Q
618,619,2,profile/Pieter-Huybrechts
619,620,1,publication/378963208_The_role_of_big_data_in_the_integrated_development_of_culture_and_tourism_public_services?_sg=ddFcs4vCMM2F5fsXLUSYKaYviZthg100T9xTsYTqC_yq3-l0ZmVVA65gUXC0Rity_t4J-CZWB-jjcuo
620,621,1,publication/379913834_Use_of_Big_Data_technology_in_banking_and_insurance_marketingVikoristanna_tehnologii_Big_Data_v_bankivskomu_ta_strahovomu_marketingu?_sg=flBF7klHi1i4J9gjWQ4LtAJAdUIYlQp_0BoCNz4NWtYUjjgo9mvdgQ3y09LHH2svJ2aUmLiy1SmHHjs
621,622,2,profile/Tetiana-Petrishyna
622,623,1,publication/378373891_Enhancing_Agricultural_Operations_Big_Data_Analytics_Using_Distributed_and_Parallel_Computing?_sg=F-KrN_QfHTEHXh1vO-g0mvoDTfQLuLDSQYblxRp29huq9g4aAFz64sI2lnuAGRER-Klwe9bc-7A6M3Y
623,624,2,profile/Syeda-Alishba-Fatima
624,625,2,profile/Syeda-Faiza-Nasim
625,626,2,profile/Saad-Ahmed-83
626,627,1,publication/378295467_Big_Data_Analytics_For_Decision_Support_In_Healthcare_Information_Systems_Opportunities_And_Challenges?_sg=4B1KMKhVztksi4g_b1-o-BYcFIU73zym3LzRdn0KM_TH8FHkPMoB2jWdqqZxnD1KP-WKGaFqrRoS7oo
627,628,1,publication/380067972_Big_data_clustering_algorithm_of_power_system_user_load_characteristics_based_on_K-means_and_SOM_neural_network?_sg=B0iSxdQanvvFcogF8XUdhrkSrfclperlh7kWuThWx8fUU_4fSfxfmD7FNJ2Xxcj4ZXiUS63ubMG5dhQ
628,629,1,publication/380585796_Response_Strategies_to_Legal_Risks_of_Big_Data-Enabled_Digital_Economy_--_Based_on_Beijing-Tianjin-Hebei_Synergistic_Development?_sg=zSYmdvc6hE2iVNwtoYQoGfEVW1ZMiK2jfjydaB4M3oMWsQkz__Rp5CBowH5KAQ9G0OCbflbXsonN_fs
629,630,1,publication/379436984_Leveraging_AI_and_Big_Data_in_Low-Resource_Healthcare_Settings?_sg=7DlvecouiC4hY7D6Iik7pFIJ9JyxR9c3r9UmxsQkDob3GOG4sIguwq-4FS0B6oN3Ec406KQXtyJU_cU
630,631,1,publication/379031081_Analyzing_System_Logs_of_Big_Data_Distributed_Environment_A_Review?_sg=Zct7kGRNTz9AQ7ErDmQPJMvDWDsKW33W0ltdipXJGvxRav1bnxE8mvoVCHAQSFVMHHzr2AN2w9iptAs
631,632,2,profile/Kamiya-Pithode
632,633,2,profile/Pushpinder-Patheja-2
